date,precipitation,temp_max,temp_min,wind,weather,temp_avg,year,month,day,season,temp_avg_imp,precip_imp,temp_avg_7d,precip_7d
2015-08-21,0,22.2,14.4,2.6,sun,18.3,2015,8,21,Summer,18.3,0,20.192857142857143,2.0000000000000027
2015-08-22,0,26.7,12.2,2.5,drizzle,19.45,2015,8,22,Summer,19.45,0,20.428571428571427,2.0000000000000027
2015-08-23,0,27.8,13.9,1.8,drizzle,20.85,2015,8,23,Summer,20.85,0,20.592857142857145,2.0000000000000027
2015-08-24,0,23.9,12.2,2.3,sun,18.049999999999997,2015,8,24,Summer,18.049999999999997,0,20.235714285714288,2.0000000000000027
2015-08-25,0,25.6,12.2,3.4,sun,18.9,2015,8,25,Summer,18.9,0,19.72142857142857,2.0000000000000027
2015-08-26,0,28.3,13.9,1.7,sun,21.1,2015,8,26,Summer,21.1,0,19.321428571428573,2.0000000000000027
2015-08-27,0,29.4,14.4,2.1,sun,21.9,2015,8,27,Summer,21.9,0,19.792857142857144,2.4424906541753444e-15
2015-08-28,0.5,23.3,15.6,2.6,rain,19.45,2015,8,28,Summer,19.45,0.5,19.957142857142856,0.5000000000000024
2015-08-29,32.5,22.2,13.3,5.8,rain,17.75,2015,8,29,Summer,17.75,32.5,19.714285714285715,33
2015-08-30,10.2,20,12.8,4.7,rain,16.4,2015,8,30,Summer,16.4,10.2,19.078571428571426,43.2
2015-08-31,0,18.9,16.1,5.8,sun,17.5,2015,8,31,Summer,17.5,0,19,43.2
2015-09-01,5.8,19.4,13.9,5,rain,16.65,2015,9,1,Autumn,16.65,5.8,18.678571428571427,49
2015-09-02,0,19.4,11.1,3.8,sun,15.25,2015,9,2,Autumn,15.25,0,17.84285714285714,49
2015-09-03,0,18.3,10.6,2.9,sun,14.45,2015,9,3,Autumn,14.45,0,16.77857142857143,49
2015-09-04,0,18.3,10,2.9,sun,14.15,2015,9,4,Autumn,14.15,0,16.021428571428572,48.5
2015-09-05,0.3,20.6,8.9,3.5,rain,14.75,2015,9,5,Autumn,14.75,0.3,15.592857142857143,16.299999999999997
2015-09-06,5.3,16.1,11.7,2.4,rain,13.9,2015,9,6,Autumn,13.9,5.3,15.235714285714286,11.399999999999999
2015-09-07,0.3,21.1,13.3,1.5,rain,17.200000000000003,2015,9,7,Autumn,17.200000000000003,0.3,15.192857142857145,11.7
2015-09-08,0,22.8,13.3,2.4,sun,18.05,2015,9,8,Autumn,18.05,0,15.392857142857142,5.8999999999999995
2015-09-09,0,24.4,13.9,3.3,sun,19.15,2015,9,9,Autumn,19.15,0,15.950000000000001,5.8999999999999995
2015-09-10,0,25,14.4,3.6,fog,19.7,2015,9,10,Autumn,19.7,0,16.7,5.8999999999999995
2015-09-11,0,27.2,15,3.1,sun,21.1,2015,9,11,Autumn,21.1,0,17.692857142857143,5.8999999999999995
2015-09-12,0,26.7,14.4,2.1,sun,20.55,2015,9,12,Autumn,20.55,0,18.521428571428572,5.6
2015-09-13,0.5,20.6,12.8,3,rain,16.700000000000003,2015,9,13,Autumn,16.700000000000003,0.5,18.921428571428574,0.7999999999999996
2015-09-14,0,16.7,10.6,3.4,sun,13.649999999999999,2015,9,14,Autumn,13.649999999999999,0,18.414285714285715,0.4999999999999996
2015-09-15,0,17.8,10,2.8,sun,13.9,2015,9,15,Autumn,13.9,0,17.821428571428573,0.4999999999999996
2015-09-16,1,20,10,1.9,rain,15,2015,9,16,Autumn,15,1,17.22857142857143,1.4999999999999996
2015-09-17,1.8,18.3,12.8,3.8,rain,15.55,2015,9,17,Autumn,15.55,1.8,16.635714285714286,3.3
2015-09-18,0,19.4,12.8,2.6,sun,16.1,2015,9,18,Autumn,16.1,0,15.921428571428573,3.3
2015-09-19,0,21.1,14.4,4.3,sun,17.75,2015,9,19,Autumn,17.75,0,15.521428571428572,3.3
2015-09-20,4.1,22.8,12.2,6.8,rain,17.5,2015,9,20,Autumn,17.5,4.1,15.635714285714286,6.8999999999999995
2015-09-21,0,18.3,9.4,2.7,fog,13.850000000000001,2015,9,21,Autumn,13.850000000000001,0,15.664285714285715,6.8999999999999995
2015-09-22,0,18.9,7.8,2,sun,13.35,2015,9,22,Autumn,13.35,0,15.585714285714287,6.8999999999999995
2015-09-23,0,20.6,8.3,1.8,sun,14.450000000000001,2015,9,23,Autumn,14.450000000000001,0,15.507142857142858,5.8999999999999995
2015-09-24,0,22.2,11.1,2.5,fog,16.65,2015,9,24,Autumn,16.65,0,15.664285714285715,4.1
2015-09-25,2,15.6,12.8,2.6,rain,14.2,2015,9,25,Autumn,14.2,2,15.392857142857142,6.1
2015-09-26,0,18.3,10,2.7,sun,14.15,2015,9,26,Autumn,14.15,0,14.87857142857143,6.1
2015-09-27,0,17.8,7.2,3.8,sun,12.5,2015,9,27,Autumn,12.5,0,14.164285714285715,1.9999999999999996
2015-09-28,0,21.1,9.4,5.1,sun,15.25,2015,9,28,Autumn,15.25,0,14.364285714285714,1.9999999999999996
2015-09-29,0,21.7,8.9,1.9,sun,15.3,2015,9,29,Autumn,15.3,0,14.642857142857142,1.9999999999999996
2015-09-30,0,18.3,10,1.3,fog,14.15,2015,9,30,Autumn,14.15,0,14.6,1.9999999999999996
2015-10-01,0,21.1,9.4,1.3,fog,15.25,2015,10,1,Autumn,15.25,0,14.4,1.9999999999999996
2015-10-02,0,15.6,10,2.9,fog,12.8,2015,10,2,Autumn,12.8,0,14.200000000000001,-3.885780586188048e-16
2015-10-03,0,19.4,11.1,4.8,sun,15.25,2015,10,3,Autumn,15.25,0,14.357142857142858,-3.885780586188048e-16
2015-10-04,0,22.8,10,3.7,sun,16.4,2015,10,4,Autumn,16.4,0,14.914285714285715,-3.885780586188048e-16
2015-10-05,0,23.3,9.4,1.6,sun,16.35,2015,10,5,Autumn,16.35,0,15.071428571428571,-3.885780586188048e-16
2015-10-06,0,18.3,10,2.6,drizzle,14.15,2015,10,6,Autumn,14.15,0,14.907142857142858,-3.885780586188048e-16
2015-10-07,9.9,16.1,13.9,2.2,rain,15,2015,10,7,Autumn,15,9.9,15.028571428571428,9.9
2015-10-08,0,18.9,13.3,1.1,fog,16.1,2015,10,8,Autumn,16.1,0,15.150000000000002,9.9
2015-10-09,0.3,19.4,12.2,2.6,rain,15.799999999999999,2015,10,9,Autumn,15.799999999999999,0.3,15.578571428571427,10.2
2015-10-10,28.7,21.1,13.3,4.7,rain,17.200000000000003,2015,10,10,Autumn,17.200000000000003,28.7,15.857142857142858,38.9
2015-10-11,0,17.8,10.6,2.6,sun,14.2,2015,10,11,Autumn,14.2,0,15.542857142857144,38.9
2015-10-12,4.6,18.3,10.6,2.8,rain,14.45,2015,10,12,Autumn,14.45,4.6,15.271428571428572,43.5
2015-10-13,1.3,16.7,9.4,3.2,rain,13.05,2015,10,13,Autumn,13.05,1.3,15.114285714285716,44.8
2015-10-14,0,15,10,5,fog,12.5,2015,10,14,Autumn,12.5,0,14.757142857142858,34.9
2015-10-15,0,21.1,9.4,3.4,fog,15.25,2015,10,15,Autumn,15.25,0,14.635714285714286,34.9
2015-10-16,0,20,8.9,1.3,sun,14.45,2015,10,16,Autumn,14.45,0,14.442857142857145,34.6
2015-10-17,0.3,19.4,11.7,1.3,rain,15.549999999999999,2015,10,17,Autumn,15.549999999999999,0.3,14.207142857142857,6.2
2015-10-18,3.8,15,12.8,2,rain,13.9,2015,10,18,Autumn,13.9,3.8,14.164285714285715,10
2015-10-19,0.3,17.2,12.2,2.6,rain,14.7,2015,10,19,Autumn,14.7,0.3,14.200000000000001,5.7
2015-10-20,0,17.8,10.6,1.8,fog,14.2,2015,10,20,Autumn,14.2,0,14.364285714285714,4.4
2015-10-21,0,16.1,8.3,1.3,fog,12.200000000000001,2015,10,21,Autumn,12.200000000000001,0,14.321428571428571,4.4
2015-10-22,0,16.1,8.9,2.7,fog,12.5,2015,10,22,Autumn,12.5,0,13.928571428571429,4.4
2015-10-23,0,12.8,7.2,2.6,fog,10,2015,10,23,Autumn,10,0,13.292857142857143,4.4
2015-10-24,0,15,8.9,2.9,fog,11.95,2015,10,24,Autumn,11.95,0,12.778571428571428,4.1
2015-10-25,8.9,19.4,8.9,3.4,rain,14.149999999999999,2015,10,25,Autumn,14.149999999999999,8.9,12.814285714285715,9.200000000000001
2015-10-26,6.9,12.2,10,4.6,rain,11.1,2015,10,26,Autumn,11.1,6.9,12.299999999999999,15.8
2015-10-27,0,16.1,7.8,1.7,fog,11.950000000000001,2015,10,27,Autumn,11.950000000000001,0,11.97857142857143,15.8
2015-10-28,3.3,13.9,11.1,2.8,rain,12.5,2015,10,28,Autumn,12.5,3.3,12.021428571428572,19.1
2015-10-29,1.8,15,12.2,4.7,rain,13.6,2015,10,29,Autumn,13.6,1.8,12.178571428571429,20.900000000000002
2015-10-30,19.3,17.2,11.7,6.7,rain,14.45,2015,10,30,Autumn,14.45,19.3,12.814285714285715,40.2
2015-10-31,33,15.6,11.7,7.2,rain,13.649999999999999,2015,10,31,Autumn,13.649999999999999,33,13.057142857142859,73.2
2015-11-01,26.2,12.2,8.9,6,rain,10.55,2015,11,1,Autumn,10.55,26.2,12.542857142857143,90.5
2015-11-02,0.3,11.1,7.2,2.8,rain,9.15,2015,11,2,Autumn,9.15,0.3,12.264285714285716,83.89999999999999
2015-11-03,0.8,10.6,5,1.4,rain,7.8,2015,11,3,Autumn,7.8,0.8,11.671428571428573,84.7
2015-11-04,0,10,3.3,2.2,sun,6.65,2015,11,4,Autumn,6.65,0,10.835714285714285,81.39999999999999
2015-11-05,1.3,11.7,7.8,2.3,rain,9.75,2015,11,5,Autumn,9.75,1.3,10.285714285714286,80.89999999999999
2015-11-06,0,15.6,8.3,2.7,fog,11.95,2015,11,6,Autumn,11.95,0,9.928571428571429,61.599999999999994
2015-11-07,12.7,12.2,9.4,3,rain,10.8,2015,11,7,Autumn,10.8,12.7,9.521428571428572,41.3
2015-11-08,6.6,11.1,7.8,1.8,rain,9.45,2015,11,8,Autumn,9.45,6.6,9.364285714285714,21.699999999999996
2015-11-09,3.3,10,5,1.3,rain,7.5,2015,11,9,Autumn,7.5,3.3,9.128571428571428,24.699999999999996
2015-11-10,1.3,11.1,3.9,3.9,rain,7.5,2015,11,10,Autumn,7.5,1.3,9.085714285714285,25.199999999999996
2015-11-11,1.5,11.1,6.1,4.6,rain,8.6,2015,11,11,Autumn,8.6,1.5,9.364285714285714,26.699999999999996
2015-11-12,9.9,11.1,5,5.1,rain,8.05,2015,11,12,Autumn,8.05,9.9,9.121428571428572,35.3
2015-11-13,33.5,13.3,9.4,6.5,rain,11.350000000000001,2015,11,13,Autumn,11.350000000000001,33.5,9.035714285714286,68.8
2015-11-14,47.2,9.4,6.1,4.5,rain,7.75,2015,11,14,Autumn,7.75,47.2,8.6,103.3
2015-11-15,22.4,8.9,2.2,4.1,rain,5.550000000000001,2015,11,15,Autumn,5.550000000000001,22.4,8.042857142857143,119.1
2015-11-16,2,8.9,1.7,4,rain,5.3,2015,11,16,Autumn,5.3,2,7.728571428571429,117.8
2015-11-17,29.5,13.3,6.7,8,rain,10,2015,11,17,Autumn,10,29.5,8.085714285714285,146
2015-11-18,1.5,8.9,3.3,3.8,rain,6.1,2015,11,18,Autumn,6.1,1.5,7.728571428571429,146
2015-11-19,2,8.9,2.8,4.2,rain,5.85,2015,11,19,Autumn,5.85,2,7.4142857142857155,138.1
2015-11-20,0,8.3,0.6,4,fog,4.45,2015,11,20,Autumn,4.45,0,6.428571428571429,104.6
2015-11-21,0,8.9,0.6,4.7,sun,4.75,2015,11,21,Autumn,4.75,0,6,57.39999999999999
2015-11-22,0,10,1.7,3.1,fog,5.85,2015,11,22,Autumn,5.85,0,6.042857142857144,34.99999999999999
2015-11-23,3,6.7,0,1.3,rain,3.35,2015,11,23,Autumn,3.35,3,5.764285714285714,35.99999999999999
2015-11-24,7.1,6.7,2.8,4.5,rain,4.75,2015,11,24,Autumn,4.75,7.1,5.014285714285714,13.599999999999993
2015-11-25,0,7.2,0,5.7,sun,3.6,2015,11,25,Autumn,3.6,0,4.6571428571428575,12.099999999999993
2015-11-26,0,9.4,-1,4.3,sun,4.2,2015,11,26,Autumn,4.2,0,4.421428571428572,10.099999999999993
2015-11-27,0,9.4,-1.6,3,sun,3.9000000000000004,2015,11,27,Autumn,3.9000000000000004,0,4.342857142857143,10.099999999999993
2015-11-28,0,7.2,-2.7,1,sun,2.25,2015,11,28,Autumn,2.25,0,3.985714285714286,10.099999999999993
2015-11-29,0,1.7,-2.1,0.9,fog,-0.20000000000000007,2015,11,29,Autumn,-0.20000000000000007,0,3.1214285714285714,10.099999999999993
2015-11-30,0.5,5.6,-3.8,1.7,rain,0.8999999999999999,2015,11,30,Autumn,0.8999999999999999,0.5,2.771428571428572,7.599999999999993
2015-12-01,12.2,10,3.9,3.5,rain,6.95,2015,12,1,Winter,6.95,12.2,3.085714285714286,12.699999999999992
2015-12-02,2.5,10.6,4.4,5,rain,7.5,2015,12,2,Winter,7.5,2.5,3.6428571428571432,15.199999999999992
2015-12-03,12.7,15.6,7.8,5.9,rain,11.7,2015,12,3,Winter,11.7,12.7,4.714285714285714,27.89999999999999
2015-12-04,2,10.6,6.1,4.7,rain,8.35,2015,12,4,Winter,8.35,2,5.3500000000000005,29.89999999999999
2015-12-05,15.7,10,6.1,4,rain,8.05,2015,12,5,Winter,8.05,15.7,6.178571428571429,45.599999999999994
2015-12-06,11.2,12.8,7.2,5.9,rain,10,2015,12,6,Winter,10,11.2,7.635714285714286,56.79999999999999
2015-12-07,27.4,11.1,8.3,3.4,rain,9.7,2015,12,7,Winter,9.7,27.4,8.892857142857142,83.69999999999999
2015-12-08,54.1,15.6,10,6.2,rain,12.8,2015,12,8,Winter,12.8,54.1,9.728571428571428,125.6
2015-12-09,13.5,12.2,7.8,6.3,rain,10,2015,12,9,Winter,10,13.5,10.085714285714285,136.6
2015-12-10,9.4,11.7,6.1,7.5,rain,8.899999999999999,2015,12,10,Winter,8.899999999999999,9.4,9.685714285714285,133.29999999999998
2015-12-11,0.3,9.4,4.4,2.8,rain,6.9,2015,12,11,Winter,6.9,0.3,9.478571428571428,131.6
2015-12-12,16,8.9,5.6,5.6,rain,7.25,2015,12,12,Winter,7.25,16,9.364285714285714,131.9
2015-12-13,1.3,7.8,6.1,6.1,rain,6.949999999999999,2015,12,13,Winter,6.949999999999999,1.3,8.928571428571429,122
2015-12-14,0,7.8,1.7,1.7,sun,4.75,2015,12,14,Winter,4.75,0,8.221428571428572,94.6
2015-12-15,1.5,6.7,1.1,2.9,rain,3.9000000000000004,2015,12,15,Winter,3.9000000000000004,1.5,6.95,42
2015-12-16,3.6,6.1,2.8,2.3,rain,4.449999999999999,2015,12,16,Winter,4.449999999999999,3.6,6.1571428571428575,32.1
2015-12-17,21.8,6.7,3.9,6,rain,5.3,2015,12,17,Winter,5.3,21.8,5.642857142857143,44.5
2015-12-18,18.5,8.9,4.4,5.1,rain,6.65,2015,12,18,Winter,6.65,18.5,5.607142857142857,62.699999999999996
2015-12-19,0,8.3,2.8,4.1,fog,5.550000000000001,2015,12,19,Winter,5.550000000000001,0,5.364285714285715,46.699999999999996
2015-12-20,4.3,7.8,4.4,6.7,rain,6.1,2015,12,20,Winter,6.1,4.3,5.242857142857143,49.699999999999996
2015-12-21,27.4,5.6,2.8,4.3,rain,4.199999999999999,2015,12,21,Winter,4.199999999999999,27.4,5.164285714285714,77.1
2015-12-22,4.6,7.8,2.8,5,rain,5.3,2015,12,22,Winter,5.3,4.6,5.364285714285714,80.2
2015-12-23,6.1,5,2.8,7.6,rain,3.9,2015,12,23,Winter,3.9,6.1,5.285714285714286,82.69999999999999
2015-12-24,2.5,5.6,2.2,4.3,rain,3.9,2015,12,24,Winter,3.9,2.5,5.085714285714286,63.39999999999999
2015-12-25,5.8,5,2.2,1.5,rain,3.6,2015,12,25,Winter,3.6,5.8,4.6499999999999995,50.699999999999996
2015-12-26,0,4.4,0,2.5,sun,2.2,2015,12,26,Winter,2.2,0,4.171428571428572,50.699999999999996
2015-12-27,8.6,4.4,1.7,2.9,rain,3.0500000000000003,2015,12,27,Winter,3.0500000000000003,8.6,3.735714285714286,54.99999999999999
2015-12-28,1.5,5,1.7,1.3,rain,3.35,2015,12,28,Winter,3.35,1.5,3.6142857142857143,29.099999999999998
2015-12-29,0,7.2,0.6,2.6,fog,3.9,2015,12,29,Winter,3.9,0,3.4142857142857146,24.499999999999996
2015-12-30,0,5.6,-1,3.4,sun,2.3,2015,12,30,Winter,2.3,0,3.185714285714286,18.4
2015-12-31,0,5.6,-2.1,3.5,sun,1.7499999999999998,2015,12,31,Winter,1.7499999999999998,0,2.878571428571429,15.899999999999997
